uuid,city,type,subtype,timestamp
9e29fe94-c55b-49f9-a00f-5d4fa9d70ae9,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T13:55:17Z
33ffe84e-e7bb-4c6c-b454-28c2829e50e0,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T14:02:55Z
fb1f3715-c77d-47c4-9052-851fe76d8b65,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T14:09:55Z
e3941061-61c2-48cd-83d3-87b8c4e77871,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T14:26:21Z
262dafcf-9ab7-4024-a14f-ab0c1f22ec9b,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T14:34:54Z
14b2ad83-9783-4a66-b823-c5ba03c46792,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T14:58:05Z
bb2df302-dbb8-4520-99fa-cc2b9f0f10fd,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T15:55:01Z
3bd67eae-2f57-4d80-88bc-a05c1e6f6776,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T15:57:03Z
4057e63e-8827-48a5-982d-7dd6361e22f6,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T16:10:55Z
516d35d4-015c-440d-87b0-68f22df19a3d,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T16:12:19Z
df2dd41e-9468-4b8c-9464-c2b2749540e1,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T16:19:59Z
80c21d07-f7be-4bf9-8da0-7c10fbf3cf55,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T16:30:45Z
cdad73ab-98fe-48d0-90ff-fb40383ec3e2,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T16:41:57Z
7187bb34-1eae-40ca-971f-07486b40576c,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T16:51:49Z
8243a236-cf8e-49e7-8831-6bb84359c6c3,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T17:17:26Z
27b9c4be-f97a-41ba-8cde-513878e858a7,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T17:40:11Z
fce9fea9-6eec-42df-b8d3-17ca815be15b,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T17:41:01Z
69be659a-3bb3-4497-be03-b2f0399ab6a5,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T17:42:59Z
d24ff1f0-3571-473c-ae67-f571746bb927,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T17:43:47Z
ef674fe6-53fb-4f1e-b4d4-f8029475ee8d,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T17:47:27Z
b6a77f93-fdb6-4118-9426-e11811f6c25d,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T17:50:47Z
e9f2483e-44de-41ba-a9e4-e9ea5a2c21fb,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T17:56:54Z
37dea6e3-421f-41d7-ba56-5a9c3250509d,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T18:37:02Z
47e581a4-c863-4571-a20b-bd99472a9ebc,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T18:44:36Z
11132c74-196a-444e-a8c1-5ab15488359d,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T18:44:59Z
98784a48-a08f-490e-9fa3-9c3e708a97fb,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T18:53:56Z
a2ccfeda-150c-4891-bd4e-167879e52362,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T19:01:47Z
64623c1e-4543-45a5-a49c-671e765b5987,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T19:02:15Z
267748fc-7317-4380-aa0c-2f514c652465,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T19:03:17Z
dc5d38df-c206-4eeb-8baa-282879f43525,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T19:25:18Z
64182c40-9037-4c3c-a6e5-375c097bbab8,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T19:45:34Z
42ce2c90-aff0-4d49-b94c-980cbbc7fe7d,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T19:48:27Z
fcc63327-c8eb-49be-9030-0a363bd54d65,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T19:54:21Z
12dfb8da-605f-4eaf-9aea-7b519288d0bb,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T20:06:32Z
82a07bfa-422e-4691-9e10-64804e1c0822,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T20:21:30Z
3cf984f3-6a35-4079-bdf8-7bf3c56fcb05,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T20:25:41Z
6a41ea42-daef-42af-8021-0e2caf21969a,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T20:28:28Z
92a1ede2-1f16-4dc9-838b-af88f7963abc,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T20:55:16Z
6b4b5178-881e-4a84-b47d-8666733b9cee,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T20:57:34Z
c8cedb21-fd10-4d44-a2a5-e7ddf3c24cf8,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T21:04:43Z
9e4e3879-2dae-4812-8df7-975802657e68,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T21:07:15Z
8ef07bc9-b6c4-4857-9230-507f5782327e,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T21:09:06Z
58d9553d-6397-4435-8c73-9a19d11d2a75,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T21:14:55Z
43c8a7cd-0cfd-4fc1-b29e-1c156480148c,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T21:17:03Z
09fb9503-6e18-498c-89bb-5c151e06f7d9,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T21:20:09Z
89ef0ed6-d6df-45d4-8c86-26d5521c718d,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T21:24:16Z
5434eb68-fcd0-46a1-b6db-f43a1b6a2416,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T21:26:41Z
f50c8981-7c74-45d8-8918-1e50471d422a,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T21:27:20Z
878e7137-298d-48e4-bbc9-5973421da8a9,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T21:46:09Z
a01e997e-93df-4dc7-bda7-c34895c4a92b,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T21:49:41Z
6efd82f3-7efd-450f-a41b-f3639a0833a5,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T21:49:50Z
5704f575-3fed-4931-b24e-8d556b6a299a,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:04:10Z
7c6f98b4-18a2-4af4-8270-deafe0d03fdc,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:06:37Z
4071317c-748e-48ed-9b43-4be6b5c11237,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:07:18Z
ec5c7f42-e867-4b51-bb4a-47df2918f7ce,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:10:54Z
3bde6e99-ed9a-4b55-9103-201c3c6fb829,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:12:37Z
70d454d6-15df-43e7-b2eb-034cf122eabf,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:18:05Z
80f2f0c2-76c6-4d06-a49c-7bef8d612928,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:20:39Z
9d71a7b2-534c-4fb9-bdda-5e355112496a,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:21:33Z
3a7cccf8-0b41-4706-aca8-f9de2917a854,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:25:22Z
7601c28b-2426-4670-9aba-d5e9318cd9a4,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:29:09Z
766b864a-c172-47fe-a8b4-4d59d6d05cb6,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:30:30Z
0153c026-ae47-41d1-b935-3f1fbc6951ab,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:34:02Z
b44ec867-7ade-403e-af88-0007b96a03b6,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:35:14Z
85800a8a-2d27-430d-9b4b-6fbf4b859110,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:36:36Z
e63f8f0b-8257-4555-90f2-41fe36d7aa8f,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:36:50Z
c223c48e-717b-4aec-92da-df3493dbb293,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:51:57Z
fb918b9e-fb55-4524-88db-a7c4764c546d,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:53:39Z
612d1091-96bd-4da8-8df6-ae4c84c4e974,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T22:57:45Z
ca5a08be-83dd-479d-b58f-98dd91dd815e,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T23:05:35Z
fbf3ffed-9df4-4232-999f-04bf3db6a8c4,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T23:06:00Z
6e289720-994a-46e7-b632-a442b73a8aba,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T23:18:28Z
b01c4d6c-3887-4d05-af54-288e356a48c6,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T23:26:58Z
f83288e1-d57f-46ec-894f-076ff1330d4d,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T23:35:13Z
43dc403d-6ebf-416e-981a-329797127e35,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T23:43:41Z
ae61f5b4-86f2-42a2-b232-2ccc8854d2da,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T23:45:05Z
71cad6f4-8d29-4315-b65f-2e73713d2efa,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T23:58:06Z
e1845850-7f25-4f88-9372-f1cdd4b70fcc,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T23:59:31Z
4ded5660-6b97-4591-b9e6-0557b956eb1b,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-29T23:59:45Z
cf6c666b-aa57-4176-9677-5ae4d9001399,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-30T00:02:14Z
37ecfdb2-454f-4385-81cf-8e406c775f95,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-30T00:32:05Z
6bf1ae15-a091-4831-ac60-8ea3ac922d6c,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-30T00:33:17Z
462790bb-1eb3-4a15-b05f-e9a7f3977f53,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-04-30T01:02:14Z
411966f3-51a9-465b-b993-d5f6e5ac6ebc,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T21:35:42Z
4d5d4ea9-4037-4d41-94c3-7e4fc0273f9e,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T22:28:51Z
f8f8faef-3ae8-45df-9601-fb312eca4d60,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T22:35:47Z
a8fd75f0-d607-4098-af16-427adc914d9b,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T22:37:17Z
484e201b-ff7c-4c02-b12a-b6c2a801259f,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T22:38:03Z
9adfd2af-d64f-4011-969c-b40f70b58157,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T22:38:14Z
d76747bf-08c6-4ea4-bbaf-177f31198ca8,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T22:38:19Z
5a740031-a2f9-4db0-bca6-1e6f1c5f6ba4,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T22:39:05Z
6a9af147-ad0a-428a-a70a-55572d488829,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T22:42:15Z
df3cdae8-b429-4f58-8767-a22636f48a38,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T22:42:31Z
eabc560a-90f3-4a51-93ce-a7b680575c88,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T22:43:08Z
03b1ee94-7b96-478e-ae29-a58cf6aa8e48,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T22:48:08Z
dfe1ca58-bec0-4fbb-9943-583d8d3d93af,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T22:51:13Z
c7c6ae40-371f-4de8-9d61-8f368667b5ed,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T22:51:44Z
8d546688-39bf-42f8-9317-cc02207519d7,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T22:54:30Z
0974fe00-3607-4c3a-a43c-b2ca15dafa3f,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T22:57:13Z
35bb1d00-9238-49b4-8411-1ba565416c97,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T22:57:32Z
a28be189-6d00-4b65-8298-7fc0dc184ced,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T23:01:02Z
c631a2c3-31ad-45ae-bba8-bf6a17d2195f,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T23:02:50Z
06e867cc-20db-4013-9be6-69fe1ae5f02f,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T23:03:12Z
ca9d9b1d-b2a8-4a05-a09a-e6dc3820d63d,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T23:09:30Z
fe8fe522-7ad3-4b9c-b05e-a59fa084961d,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T23:10:14Z
d6644b06-c290-4b88-aa9f-db6fcb8c20b9,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T23:12:04Z
e53695ea-b478-4e91-85f2-f21ea3c347f4,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T23:15:21Z
84102c82-f2d6-4869-8669-b37a970f7eea,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T23:21:28Z
f6129052-aa35-48a5-a2b9-c4e35ee756fc,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T23:21:29Z
612f46bf-70a7-4849-acd6-594487fdb56b,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T23:28:24Z
19efa85c-3602-4a6a-aceb-0ed64404add6,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T23:32:10Z
3475d512-2e70-46b3-a8d2-693a2cf02801,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T23:36:53Z
cbb95041-f5ce-40c4-b413-6fdb17587e91,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T23:41:25Z
5b573bdf-9076-4928-b4ba-ca781902359e,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T23:45:03Z
2b09f200-8de4-4dae-bf54-8b0c0de640ed,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T23:46:43Z
091b670c-caf8-4454-a499-dad1f4abd503,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-02T23:46:53Z
742fad44-5e81-475c-becd-d13b342a6b21,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T00:02:04Z
6d9c0482-fb2c-4fbf-be4f-800921d9f696,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T00:02:32Z
bbb116a6-8098-4ff6-b771-d59dcd3ab5a6,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T00:03:06Z
c73a0e88-ec37-4166-a03b-31bd011215a4,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:01:27Z
33c1b9bf-d418-4c3c-91a8-90affa34b085,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:03:39Z
cde5d64d-4734-4fb3-83dd-48f257f6a212,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:06:35Z
9f519ef7-66d5-43b6-8cae-8f584e6f6ce2,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:08:16Z
1eac27bf-4a3b-4400-aef2-894f07ab7045,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:12:27Z
1c3e303c-e1e3-42fe-9e56-71a8f47c3e38,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:12:36Z
2e146f23-b60e-49e8-9ed7-3efaa69144a4,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:13:49Z
85c963e3-4b33-4481-8f47-d8b397316aa0,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:13:50Z
c9f202cf-0fb8-4f98-a26d-472b126991d5,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:14:34Z
bec3e5d5-13cc-4881-bb33-4f1daf0fc7e7,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:15:21Z
cdb28a5c-ee1c-44d4-917a-8b713ee57ea7,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:16:50Z
0a5da721-4dc6-49a1-935c-a2f43e76aadc,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:18:35Z
40fd5885-68cd-4886-b237-d7ffaf5e583f,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:19:35Z
f096aa28-808a-46e1-b22b-a272fc53bd28,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:19:59Z
eccdf624-adcc-4fc5-9073-e085e5919b13,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:21:22Z
5c133155-4cf7-4c1c-a1fd-8ef7a5dfdbf1,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:21:36Z
28af8cf2-41b5-4fea-b536-d82f9de9fbbe,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:21:38Z
cea5cb43-60fa-4a45-abaf-d0d98f696811,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:21:50Z
587d97b3-6174-4064-8833-3868635423d4,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:22:13Z
92b4abf1-2e0d-42d9-8a8c-bbaefda6841d,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:22:23Z
6ab2e861-bc0c-427c-b5b2-818c98034fc3,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:23:45Z
bf239445-7122-497b-bae4-61462c0c338f,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:23:46Z
54097203-c00d-40d1-8c4b-a75f408a5194,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:24:20Z
7a00b182-ddce-4c08-9e2b-7e58be8ae7f2,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:26:59Z
02cc7ab4-b5a3-44e5-bfa6-a923c8f456cf,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:29:05Z
ebfc9fea-caf4-4c5f-9a02-fd6c41999245,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:30:30Z
d9d6f293-eb17-4ec2-9c22-ca109ca48a76,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:31:10Z
894b5fe0-3f7f-411a-b517-dfe3fc2f3a49,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:32:07Z
23c9b8ed-39a1-41ac-ba84-f76b05bcd832,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:32:51Z
0216e41a-73d2-47d3-8158-bd34fd8bb5e7,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:32:55Z
f24c9637-1ee3-483c-8825-ab064c7350a5,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:33:52Z
1e4302b4-c70c-4875-927d-5a5e947507c6,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:34:03Z
efd28dee-e410-4d74-a87e-81b0f3e40c91,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:34:19Z
e7ea509a-c4eb-479d-a854-d42f2bd9edcd,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:36:53Z
da5b7d31-b4e9-4055-b90b-321bcf6a9bec,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:37:52Z
88070f96-c196-4118-a5ed-fbcbf8ffec05,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:38:38Z
69fd3635-a85e-485f-aaf4-9198ecf293ae,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:41:39Z
7d185e0d-2e86-48cc-92a1-e42399f275eb,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:42:33Z
a8ccbcf5-dd13-4a0a-94b8-671307b35c92,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:43:33Z
3e36f1d4-1bf3-4cd7-bebc-d0c962487d12,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:45:01Z
5cfaecc7-0103-46c6-ab62-7dfb83609c84,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:45:27Z
fad75515-81b4-4978-ae02-93fc76e24eac,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:46:07Z
babc49c6-af6d-41c3-9463-f7252b5e62b3,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:46:12Z
2eefbb66-8a51-4831-ba14-7489d4826d44,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:47:09Z
88ff4864-a69d-46f2-b14d-d55d755b72bc,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:48:48Z
d4bc008d-5fb8-4b5a-85b2-34eac9d7b882,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:50:21Z
3d6abfc7-9a7f-4992-ab6c-150d34c27888,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:54:12Z
ce6dc3c1-43d0-4b5d-8e12-bc6e6e67fde7,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T11:56:12Z
58b35a6b-d898-4433-8a72-2a62879e44be,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:01:18Z
700a8dd3-5135-4559-9e21-5037270bd9c8,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:01:45Z
aac05c17-f93c-4673-bf30-7cacc79c4a98,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:01:56Z
9512944a-8bbf-44da-9445-124cfd639f3a,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:02:00Z
b1e122d0-3ebd-4458-8f47-0b95a1c7fafa,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:02:40Z
45a5e5b0-97dd-4eef-9ab9-23e8ae0bbce2,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:04:27Z
ec90daf9-5c8e-42bc-9ce7-bd866c8481f6,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:06:27Z
95fe4161-ec49-4497-8465-6038d695cb97,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:07:07Z
791767ea-c74a-46d0-be67-89793b0fd1ee,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:08:10Z
d4d9cc7b-fd5d-4297-9389-c39ed0a6acc9,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:10:08Z
46c58c64-d2ef-4af9-85a5-ccc859509203,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:10:48Z
18ae33d5-8331-486c-b0f2-21aa1e29c5c4,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:12:00Z
7253f9b7-6476-47e2-a63e-2adbdc68a0e8,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:12:32Z
d0c53a39-5a9a-4804-9f1e-c03dcde1cb8a,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:13:15Z
4a7eed3a-6e03-4fd4-b6d1-efa3b6b7c467,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:13:39Z
35388d99-7e0e-4e1e-b3aa-d9816d99b223,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:14:13Z
b440381a-2e02-472b-ad2c-3d45c8a90c5c,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:15:34Z
ccf9eba0-c375-4cca-8e13-cd8af3d8ca3b,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:16:49Z
c97c5f29-d806-48ba-a1c1-a73ceccd92fd,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:16:56Z
92e4d393-56cf-4895-a53f-053a777c649a,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:16:57Z
310b6774-44bb-4d88-9fd4-5697eac66bc8,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:17:06Z
06c48f16-d143-4df4-816f-01dd461cb910,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:17:57Z
81dd227d-1475-4582-8251-9674a882e320,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:21:42Z
54995359-ff5a-4cb3-8ecc-12e26f2ccfe8,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:25:35Z
89fd30cf-4795-4796-b839-6a7a24ff2b7d,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:25:53Z
5108387f-2f6b-4d8b-bcf1-6e85271dc165,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:26:29Z
5baf8e51-11c3-48bb-9dd3-01d48caf4d88,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:26:43Z
49622679-c63c-49e3-92c5-c6051ce822aa,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:30:27Z
5110dfd2-c2f1-45d1-bc29-d34b3b5290d0,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:30:53Z
bc4790c8-1ad9-4afc-adf0-a87b10416c3f,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:32:40Z
36c99a33-68f9-4e00-af8e-cabcc94dd1ab,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:34:44Z
b9225d5e-8c40-4426-b1d6-7c650de31389,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:39:07Z
33d1e980-3d92-47c7-94df-87aa04846b44,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:40:14Z
bea1ae47-f7d2-4a2c-a1e0-f0c2731c441b,Providencia,JAM,JAM_HEAVY_TRAFFIC,2025-06-03T12:41:24Z
